113420;Särna A;2.0;61.6912;13.1865;2000-11-01 00:00:00;2016-10-01 09:00:00;425.0
113610;Storfjället-Sälen;2.0;61.1666;13.1166;1966-01-01 00:00:00;1967-05-31 23:59:59;770.0
114010;Mora;2.0;61.0025;14.5874;1975-09-01 00:00:00;1977-03-09 23:59:59;190.0
114140;Älvdalen A;2.0;61.2542;14.0383;1995-08-01 00:00:00;2016-10-01 09:00:00;252.0
114160;Älvdalen II;2.0;61.2555;14.0375;1996-01-26 06:00:00;1996-06-30 23:59:59;250.0
114270;Kvarnberg;2.0;61.4446;14.8744;1965-01-01 00:00:00;1973-01-31 23:59:59;434.0
114330;Kräckelbäcken;2.0;61.55;14.2;1968-10-01 00:00:00;1977-11-30 23:59:59;670.0
114360;Ulvsjö;2.0;61.6022;14.184700000000001;1978-01-01 00:00:00;2016-09-30 23:59:59;585.0
114390;Lillhamra;2.0;61.6408;14.8015;1962-02-01 00:00:00;1962-02-28 23:59:59;424.0
114400;Hamra;2.0;61.6577;14.9943;1973-03-01 00:00:00;1995-11-30 23:59:59;440.0
114410;Hamra A;2.0;61.6606;14.9948;1995-12-15 00:00:00;2016-10-01 09:00:00;454.0
114510;Lillhärdal;2.0;61.8547;14.0921;2008-02-01 00:00:00;2016-09-30 23:59:59;440.0
114630;Noppikoski;2.0;61.5;14.85;1965-01-01 00:00:00;1967-09-30 23:59:59;340.0
115040;Dalstuga;2.0;61.0666;15.7;1970-10-01 00:00:00;1977-08-31 23:59:59;240.0
115050;Svabensverk;2.0;61.0442;15.7921;1977-10-01 00:00:00;1978-08-31 23:59:59;240.0
115220;Edsbyn A;2.0;61.3613;15.717500000000001;1996-01-01 00:00:00;2016-10-01 09:00:00;184.0
115230;Edsbyn;2.0;61.378400000000006;15.8352;1951-01-01 00:00:00;1974-01-31 23:59:59;189.0
116230;Röstebo;2.0;61.3882;16.4295;1995-07-01 00:00:00;2012-09-30 23:59:59;115.0
116240;Dönje;2.0;61.395;16.4145;1969-03-01 00:00:00;1995-06-30 23:59:59;85.0
116430;Järvsö;2.0;61.7111;16.1667;2013-10-01 00:00:00;2016-09-30 23:59:59;140.0
116480;Delsbo;2.0;61.7854;16.5505;1967-01-01 00:00:00;1995-11-30 23:59:59;88.0
116490;Delsbo A;2.0;61.8271;16.5418;1995-12-01 00:00:00;2016-10-01 09:00:00;70.0
116500;Ljusdal;2.0;61.8333;16.1333;1962-01-01 00:00:00;1975-12-31 23:59:59;140.0
116650;Bjuråker;2.0;61.85;16.5833;1949-01-01 00:00:00;1966-12-31 23:59:59;66.0
117160;Söderhamn A;2.0;61.2691;17.0983;2001-09-01 00:00:00;2012-01-03 23:59:59;26.0
117170;Söderhamn;2.0;61.3198;17.0967;1999-05-01 00:00:00;2004-03-31 23:59:59;10.0
117330;Agö;2.0;61.55;17.4666;1949-01-01 00:00:00;1973-10-31 23:59:59;20.0
117370;Hölick;2.0;61.6239;17.4401;1987-06-01 00:00:00;1995-10-31 23:59:59;5.0
117420;Kuggören;2.0;61.7027;17.5225;1970-07-01 00:00:00;1987-05-31 23:59:59;2.0
117430;Kuggören A;2.0;61.7033;17.525;1995-12-15 00:00:00;2016-10-01 09:00:00;8.0
117440;Hudiksvall;2.0;61.7167;17.086000000000002;1993-04-26 00:00:00;1996-06-30 23:59:59;10.0
117610;Storjungfrun;2.0;61.1666;17.3333;1961-01-01 00:00:00;1964-07-31 23:59:59;10.0
118610;Finngrundets Fyrskepp;2.0;61.0666;18.6833;1961-01-01 00:00:00;1969-06-30 23:59:59;5.0
122260;Tännäs A;2.0;62.4502;12.6702;1995-11-21 00:00:00;2016-10-01 09:00:00;723.0
122330;Ljusnedal;2.0;62.5493;12.6043;1961-01-01 00:00:00;2016-09-30 23:59:59;585.0
122360;Fjällnäs;2.0;62.5772;12.2223;1969-07-09 00:00:00;1996-01-31 23:59:59;780.0
122430;Flatruet V;2.0;62.72909;12.7264;1996-03-01 00:00:00;2016-10-01 09:00:00;932.0
122610;Grövelsjön;2.0;62.0991;12.3153;1966-07-01 00:00:00;1969-04-30 23:59:59;815.0
123060;Dravagen A;2.0;62.0943;13.6115;1995-10-26 00:00:00;2016-10-01 09:00:00;566.0
123070;Lofsdalen;2.0;62.1132;13.2841;1984-10-01 00:00:00;1995-09-30 23:59:59;610.0
123250;Hede;2.0;62.4172;13.5168;1961-01-01 00:00:00;1991-06-30 23:59:59;420.0
123340;Hedeviken;2.0;62.4112;13.6748;2008-10-01 00:00:00;2016-09-30 23:59:59;410.0
123460;Börtnan A;2.0;62.7557;13.8456;1995-12-15 00:00:00;2016-10-01 09:00:00;467.0
123480;Storsjö Kapell;2.0;62.8016;13.0731;1955-01-01 00:00:00;1996-01-31 23:59:59;580.0
124020;Sveg;2.0;62.0291;14.3508;1951-01-01 00:00:00;1997-12-31 23:59:59;360.0
124030;Sveg A;2.0;62.0471;14.41;2009-10-01 00:00:00;2016-10-01 10:00:00;362.0
124110;Ytterhogdal;2.0;62.1809;14.9524;1975-06-01 00:00:00;1992-08-31 23:59:59;260.0
124300;Klövsjöhöjden A;2.0;62.4961;14.1571;1996-01-01 00:00:00;2016-10-01 10:00:00;802.0
124320;Klövsjö;2.0;62.5335;14.2028;1977-10-01 00:00:00;1995-12-31 23:59:59;549.0
124390;Skålan;2.0;62.65;14.1666;1962-12-01 00:00:00;1976-12-31 23:59:59;452.0
125020;Finneby;2.0;62.0424;15.4655;1976-12-01 00:00:00;1996-01-31 23:59:59;259.0
125170;Norrberg-Norrhög V;2.0;62.26317;15.67093;1996-03-01 00:00:00;2016-10-01 10:00:00;327.0
125440;Hunge A;2.0;62.7512;15.0876;1995-10-06 00:00:00;2016-10-01 10:00:00;343.0
125450;Hunge;2.0;62.7503;15.0984;1965-01-01 00:00:00;1996-09-30 23:59:59;342.0
125490;Gustavsnäs D;2.0;62.8108;15.9333;2013-09-01 00:00:00;2013-09-30 23:59:59;300.0
126290;Torpshammar A;2.0;62.4943;16.2774;1996-01-01 00:00:00;2016-10-01 10:00:00;99.0
126300;Fränsta 11;2.0;62.5165;16.2084;1962-09-01 00:00:00;1995-12-31 23:59:59;110.0
126440;Sillre V;2.0;62.76291;16.7387;1996-03-01 00:00:00;2016-10-01 10:00:00;210.0
126460;Ljungå;2.0;62.7594;16.3141;1961-01-01 00:00:00;1987-01-31 23:59:59;220.0
126480;Järkvissle;2.0;62.8166;16.6833;1971-11-01 00:00:00;1972-05-31 23:59:59;90.0
126630;Fränsta;2.0;62.5;16.1833;1962-01-01 00:00:00;1963-12-31 23:59:59;110.0
127130;Brämön A;2.0;62.2207;17.7426;1995-10-01 00:00:00;2016-10-01 10:00:00;17.0
127140;Lörudden;2.0;62.2314;17.6623;1967-12-01 00:00:00;1986-01-31 23:59:59;2.0
127220;Sidsjö D;2.0;62.3809;17.2854;1961-01-01 00:00:00;2007-07-31 23:59:59;60.0
127230;Sundsvall-Råsta V;2.0;62.43064;17.3447;1996-03-01 00:00:00;2016-10-01 10:00:00;83.0
127240;Sundsvall;2.0;62.4066;17.2664;1970-08-01 00:00:00;1981-06-30 23:59:59;35.0
127310;Sundsvalls Flygplats;2.0;62.5246;17.441;1955-12-01 00:00:00;2016-10-01 10:00:00;4.0
127380;Härnösand;2.0;62.628;17.9471;1949-01-01 00:00:00;2016-09-30 23:59:59;8.0
127600;Gran;2.0;62.0166;17.6333;1951-01-01 00:00:00;1967-10-31 23:59:59;20.0
127620;Brämö;2.0;62.1299;17.4498;1967-11-11 00:00:00;1970-12-31 23:59:59;17.0
127630;Söråker;2.0;62.5166;17.5166;1962-07-01 00:00:00;1964-12-31 23:59:59;45.0
128370;Härnö;2.0;62.6183;18.0618;1970-10-01 00:00:00;1989-12-31 23:59:59;10.0
128390;Lungö A;2.0;62.643100000000004;18.0929;1990-02-12 00:00:00;1995-08-15 23:59:59;6.0
128510;Nordvik;2.0;62.8485;18.0159;1961-01-01 00:00:00;1987-06-30 23:59:59;20.0
128590;Ullånger;2.0;62.9948;18.1794;1961-01-01 00:00:00;1998-01-31 23:59:59;45.0
132030;Sylarna A;2.0;63.0447;12.2775;1995-11-20 15:00:00;2016-10-01 10:00:00;1030.0
132110;Blåhammaren A;2.0;63.1864;12.1761;2010-10-01 00:00:00;2016-10-01 10:00:00;1090.0
132170;Storlien-Storvallen A;2.0;63.2831;12.1246;2009-11-01 00:00:00;2016-10-01 10:00:00;583.0
132180;Storlien-Visjövalen;2.0;63.3028;12.1253;1962-10-01 00:00:00;2011-09-30 23:59:59;642.0
132240;Duved;2.0;63.4;12.9333;1961-01-01 00:00:00;1979-12-31 23:59:59;385.0
132590;Edevik;2.0;63.9812;12.8709;1980-07-01 00:00:00;2016-08-31 23:59:59;425.0
132620;Storlien;2.0;63.3158;12.1009;1951-01-01 00:00:00;1964-06-30 23:59:59;595.0
